Frame,Time,FPS,Landmark_ID,Visibility,Detection_OK,X_raw,Y_raw,Z_raw,X_clean,Y_clean,Z_clean
4,0.133333,30.000000,7,0.999998,True,0.090832,0.636840,-0.208109,0.080709,0.635480,-0.222726
4,0.133333,30.000000,8,0.999995,True,-0.054273,0.610625,-0.151508,-0.056681,0.612320,-0.158624
4,0.133333,30.000000,9,0.999995,True,0.008701,0.628459,-0.252904,-0.009434,0.627587,-0.264595
4,0.133333,30.000000,10,0.999993,True,-0.028704,0.599589,-0.264865,-0.042742,0.599388,-0.273187
4,0.133333,30.000000,11,0.999982,True,0.159440,0.479293,-0.153991,0.139724,0.476220,-0.176328
4,0.133333,30.000000,12,0.999938,True,-0.108024,0.555213,0.043481,-0.107153,0.557250,0.055861
4,0.133333,30.000000,13,0.993067,True,0.282586,0.428517,-0.333881,0.195832,0.429429,-0.363704
4,0.133333,30.000000,14,0.954246,True,-0.344730,0.478647,0.032160,-0.332605,0.469923,0.073007
4,0.133333,30.000000,15,0.995546,True,0.410234,0.402377,-0.499684,0.277307,0.407490,-0.517101
4,0.133333,30.000000,16,0.993486,True,-0.606061,0.531745,-0.020657,-0.610574,0.509279,0.049846
4,0.133333,30.000000,17,0.995557,True,0.449580,0.403406,-0.527729,0.300614,0.408467,-0.545911
4,0.133333,30.000000,18,0.992007,True,-0.641145,0.546774,-0.043603,-0.646229,0.523485,0.029172
4,0.133333,30.000000,19,0.996736,True,0.442682,0.412386,-0.552020,0.287286,0.419036,-0.552249
4,0.133333,30.000000,20,0.992818,True,-0.626552,0.586562,-0.074777,-0.633873,0.595650,-0.004502
4,0.133333,30.000000,21,0.995905,True,0.418288,0.385108,-0.521581,0.280191,0.390830,-0.535690
4,0.133333,30.000000,22,0.992859,True,-0.615919,0.542147,-0.040823,-0.621153,0.520579,0.028742
4,0.133333,30.000000,23,0.999960,True,0.077762,0.002814,-0.039547,0.076506,0.001807,-0.045274
4,0.133333,30.000000,24,0.999912,True,-0.075137,0.001075,0.042133,-0.074197,0.002027,0.047611
4,0.133333,30.000000,25,0.959622,True,0.039403,-0.397281,-0.132700,0.035267,-0.402601,-0.130701
4,0.133333,30.000000,26,0.674349,True,-0.071359,-0.347852,0.082136,-0.074168,-0.349281,0.084937
4,0.133333,30.000000,27,0.987758,True,0.136217,-0.749564,-0.017726,0.141831,-0.752621,-0.014585
4,0.133333,30.000000,28,0.871841,True,-0.027193,-0.768689,0.196360,-0.030416,-0.771151,0.196980
4,0.133333,30.000000,29,0.954445,True,0.124490,-0.783788,-0.003131,0.131765,-0.787639,-0.000027
4,0.133333,30.000000,30,0.808947,True,-0.026732,-0.802134,0.168106,-0.031222,-0.804351,0.169016
4,0.133333,30.000000,31,0.990455,True,0.062990,-0.804835,-0.055568,0.068836,-0.823024,-0.051588
4,0.133333,30.000000,32,0.877540,True,-0.112678,-0.819969,0.122669,-0.119327,-0.828610,0.121609
5,0.166667,30.000000,0,0.999989,True,-0.080129,0.649033,-0.268126,-0.099789,0.654621,-0.248472
5,0.166667,30.000000,1,0.999981,True,-0.045968,0.664550,-0.270871,-0.063977,0.668229,-0.255133
5,0.166667,30.000000,2,0.999978,True,-0.045119,0.665712,-0.260200,-0.062851,0.669371,-0.244940
5,0.166667,30.000000,3,0.999983,True,-0.046891,0.666839,-0.261504,-0.064677,0.670412,-0.246077
5,0.166667,30.000000,4,0.999985,True,-0.061529,0.675322,-0.269794,-0.073812,0.680698,-0.251235
5,0.166667,30.000000,5,0.999983,True,-0.059830,0.676324,-0.283601,-0.072355,0.681063,-0.263938
5,0.166667,30.000000,6,0.999987,True,-0.055588,0.662888,-0.262430,-0.067865,0.667684,-0.242974
5,0.166667,30.000000,7,0.999982,True,0.060396,0.632745,-0.216260,0.040853,0.626655,-0.226387
